"1001  L $$aLa Rochefoucauld d'Anville, Louis Alexandre$$cduc de$$d1743-1792$$eAutor$$4aut",(DE-588)122126238
"1001  L $$aLesage, Georges Louis$$d1724-1803$$eAutor$$4aut",(DE-588)116948078
"1001  L $$aMariane, Antoine$$d?-1782$$eAutor$$4aut",
"1001  L $$aMarocco, Antonio$$eAutor$$4aut",
"1001  L $$aMaupertuis, René Moreau de$$eAutor$$4aut",(DE-588)1156356024
"1001  L $$aPassavant, Daniel$$d1722-1799$$eAutor$$4aut",(DE-588)1015904726
"1001  L $$aRisler, Jakob$$dca. 1730-1770$$eAutor$$4aut",(DE-588)1051474922
"1001  L $$aRizzetti, Giovanni$$d1675-1751$$eAutor$$4aut",(DE-588)120089807
"1001  L $$aVertmont, de$$eAutor$$4aut",
60007 L $$a'sGravesande$$cBruder von Willem Jacob 'sGravesande$$2resource,
60007 L $$aBricaut$$cNotar$$2resource,
60007 L $$aFaesch$$2resource,
60007 L $$aFauré$$2resource,
60007 L $$aFesch$$2resource,
60007 L $$aGallois$$cDiener von Pierre Louis Moreau de Maupertuis$$2resource,
60007 L $$aHerff$$cKaufmann in Basel$$2resource,
60007 L $$aJohnson$$2resource,
60007 L $$aKönig$$cBruder von Samuel König$$2resource,(DE-588)136121004
"60007 L $$aLanglois$$cHorloger à Paris, Erfinder des Vinometre$$2resource",
60007 L $$aMartinet$$2resource,
60007 L $$aPompadour$$cMarquise de$$d1722-1764$$2resource,(DE-588)11859561X
60007 L $$aRibas$$cColonnel$$2resource,
60007 L $$aRoger$$cBuchhändler in Amsterdam$$2resource,
60007 L $$aSavoye$$cDrucker in Paris$$2resource,
60007 L $$aStern$$cKaufmann in Basel$$2resource,(DE-588)1156695678
"60017 L $$aBélidor, Bernard Forest de$$d1697-1761$$2resource",(DE-588)118201913
"60017 L $$aBernoulli-Beck, Veronika$$d1747-1801$$2resource",(DE-588)1156696011
"60017 L $$aBeyer, Jean Jacques de$$2resource",
"60017 L $$aBibiena, Jean Galli de$$d1709-1779$$2resource",(DE-588)100797067
"60017 L $$aBischoff, Johann Jacob$$cBuchhändler in Basel$$2resource",(DE-588)1037638417
"60017 L $$aBoyle, Robert$$d1621-1691$$2resource",(DE-588)118659642
"60017 L $$aChatelux, François Jean$$cChevalier de$$d1734-1788$$2resource",(DE-588)118974254
"60017 L $$aCogrossi, Carlo Francesco$$cProf. in Padua seit 1721$$2resource",(DE-588)102447322
"60017 L $$aCulpeper, Edmund$$cHersteller von Mikroskopen in Moorfield, England$$d1660-1738$$2resource",(DE-588)1017119872
"60017 L $$aDu Bos-Moreau, Marie$$cSchwester von Pierre Louis Moreau de Maupertuis?$$2resource",(DE-588)1151669776
"60017 L $$aDuvernoys, Jean Georges$$d1691-1759$$2resource",(DE-588)124167853
"60017 L $$aEntraigues, Henri de Latis d'$$cfranz. Geschäftsträger in der Schweiz 1762$$2resource",
"60017 L $$aFaesch, Andreas$$d1695-1750$$2resource",(DE-588)1156746124
"60017 L $$aFormont de la Tour, Jean-François$$d?-1720$$2resource",(DE-588)115674976X
"60017 L $$aGeoffroy, Etienne François$$d1672-1731$$2resource",(DE-588)117536148
"60017 L $$aGrandvillars, de$$2resource",
"60017 L $$aGregory, David$$d1661-1708$$2resource",(DE-588)129551651
"60017 L $$aGrischow, Augustin Nathanael$$d1726-1760$$2resource",(DE-588)102620776
"60017 L $$aHellot, Jean$$d1685-1766$$2resource",(DE-588)117516074
"60017 L $$aHénault, Charles François$$d1685-1770$$2resource",(DE-588)117516449
"60017 L $$aHess, Johann Rudolf$$2resource",
"60017 L $$aKeill, James$$d1673-1719$$2resource",(DE-588)1055365613
"60017 L $$aKersseboom, Willem$$d1691-1771$$2resource",
"60017 L $$aKönig, Johann Georg$$d1659-1722$$2resource",(DE-588)1037516133
"60017 L $$aKönig, Ludwig$$cBuchhändler in Paris$$2resource",
"60017 L $$aLa Caille, Nicolas Louis de$$cabbé$$2resource",(DE-588)119174596
"60017 L $$aLa Motte, Antoine Houdar de$$d1672-1731$$2resource",(DE-588)104270632
"60017 L $$aLabia, Mariana$$2resource",
"60017 L $$aLage, de$$cPostmeister in Hüningen$$2resource",
"60017 L $$aLamoignon, Marie-Louise$$d1719-1790$$2resource",
"60017 L $$aLe Roi, Charles$$d1726-1779$$2resource",(DE-588)11766832X
"60017 L $$aMallet, Jean Robert$$2resource",
"60017 L $$aMontmort, Toussaint Rémond de Saint-Mard$$cBruder von Pierre Rémond de Montmort$$2resource",(DE-588)128493046
"60017 L $$aMüller, Melchior$$d1657-1713$$2resource",(DE-588)1156754461
"60017 L $$aMusschenbroek, Pieter van$$d1692-1761$$2resource",(DE-588)118785516
"60017 L $$aNieuwentiit, Bernhard$$d1654-1718$$2resource",(DE-588)118913727
"60017 L $$aPrémontval, André Pierre Le Guay de$$d1716-1764$$2resource",(DE-588)117696641
"60017 L $$aRasoumowsky, Cyrill$$cGraf$$d1728-1803$$2resource",(DE-588)118598708
"60017 L $$aReccanati, Giovanni Battista$$2resource",
"60017 L $$aRichelieu, Louis François Armand Duplessis$$cduc de$$d1696-1788$$2resource",(DE-588)118788744
"60017 L $$aRivaz, Pierre Joseph$$d1711-1772$$2resource",(DE-588)1029439508
"60017 L $$aRochefort, Antoine Emmanuel Rosset de$$d1703-1798$$2resource",(DE-588)1136401067
"60017 L $$aRolle, Michel$$d1652-1719$$2resource",(DE-588)117593508
"60017 L $$aSaint Pierre, Charles-Irénée Castel de$$2resource",(DE-588)119510952
"60017 L $$aSchaub, Johann Heinrich$$d1677-1748$$2resource",
"60017 L $$aSchobinger, Hans Caspar$$cStadtarzt in St. Gallen$$2resource",
"60017 L $$aSchweighauser, Johannes$$d1673-1761$$2resource",(DE-588)1153517639
"60017 L $$aSerafin, Dominique de$$2resource",
"60017 L $$aSherard, William$$d1659-1728$$2resource",(DE-588)117625493
"60017 L $$aSilhouette, Etienne de$$d1709-1767$$2resource",(DE-588)117385301
"60017 L $$aSimpson, Thomas$$d1710-1761$$2resource",(DE-588)10081123X
"60017 L $$aSt. Contest, de$$2resource",
"60017 L $$aStehelin, Johann Rudolf$$d1724-1800$$2resource",(DE-588)1052497020
"60017 L $$aSwieten, Gerhard van$$d1700-1772$$2resource",(DE-588)118758055
"60017 L $$aTerray, Joseph Marie$$d1715-1778$$2resource",(DE-588)117616168
"60017 L $$aThou, Jacques Auguste de$$d1553-1617$$2resource",(DE-588)118802143
"60017 L $$aToaldo, Giuseppe$$d1719-1797$$2resource",(DE-588)117628204
"60017 L $$aTreu, Christoph Jacob$$d1695-1769$$2resource",(DE-588)118802712
"60017 L $$aTrudaine, Daniel Charles$$d1703-1769$$2resource",(DE-588)1033090131
"60017 L $$aValsalva, Anton Maria$$d1666-1723$$2resource",(DE-588)119016893
"60017 L $$aWaldkirch, Johann Rudolf von$$d1678-1757$$2resource",(DE-588)128694416
"60017 L $$aWettstein, Johann Jakob$$d1693-1754$$2resource",(DE-588)100704492
"60017 L $$aWieland, Hans Conrad$$d1661-1725$$2resource",(DE-588)1156755212
"60017 L $$aWolf, Johann Christian$$2resource",
"60017 L $$aWolleb, Daniel$$d1692-1763$$2resource",(DE-588)1055118640
"60017 L $$aZanotti, Francesco Maria$$d1692-1777$$2resource",(DE-588)117592307
"7001  L $$aBraun, Johannes$$d1628-1708$$eAdressat$$4rcp",(DE-588)130109363
"7001  L $$aChecozzi, Giovanni (1691-1756)$$eAdressat$$4rcp",(DE-588)100079083
"7001  L $$aRaillard, Jeremias$$d1691-1744$$eAdressat$$4rcp",(DE-588)1132220874
"7001  L $$aWettstein, Johann Caspar$$d1695-1760$$eAdressat$$4rcp",(DE-588)140645292
"7001  L $$aZanotti, Francesco Maria$$d1692-1777$$eAdressat$$4rcp",(DE-588)117592307
"1001  L $$aBasler, Jakob$$d1725-1795$$eAutor$$4aut",(DE-588)1014027802
"1001  L $$aBattier, Reinhard$$d1724-1779$$eAutor$$4aut",
"1001  L $$aBattier, Samuel$$d1667-1744$$eAutor$$4aut",(DE-588)115793895
"1001  L $$aCastillon, Jean François de$$d1708-1791$$eAutor$$4aut",(DE-588)116472448
"1001  L $$aClavel de Ropraz, Georges Jean Justin$$eAutor$$4aut",
"1001  L $$aFagnano, Giulio Carlo de'$$d1682-1766$$eAutor$$4aut",(DE-588)1089274971
"1001  L $$aFardella, Michelangelo$$d1650-1718$$eAutor$$4aut",(DE-588)119291967
"1001  L $$aFontana, Gregorio$$d1735-1803$$eAutor$$4aut",(DE-588)117519693
"1001  L $$aHartig, Gräfin$$cCousine von Josefa Breuner-Khevenhüller$$eAutor$$4aut",
"1001  L $$aMariane, Antoine$$eAutor$$4aut",
"1001  L $$aStirling, James$$d1692-1770$$eAutor$$4aut",(DE-588)117260266
"1001  L $$aVigier, Johann Ludwig de$$d1693-1779$$eAutor$$4aut",
"1001  L $$aWerenfels, Samuel$$d1657-1740$$eAutor$$4aut",(DE-588)12209025X
60007 L $$aAntonio$$cDiener bei Pietro Antonio Michelotti$$2resource,
60007 L $$aBerndisius$$cSekretär von Graf Alexander Golovkin$$2resource,
60007 L $$aBianchi$$2resource,
60007 L $$aBientz$$2resource,
60007 L $$aBirr$$cSchwager vom Banquier in Paris$$2resource,
60007 L $$aBomie$$cMitglied der Académie Royale$$d?-1727$$2resource,(DE-588)1153520184
60007 L $$aCalas$$2resource,
60007 L $$aChirognost$$cPseudonym von unbekannter Person$$2resource,
60007 L $$aChristian$$bIV$$cHerzog von Zweibrücken$$d1722-1775$$2resource,(DE-588)118676067
60007 L $$aClairaut$$cFrau von Alexis Claude Clairaut$$2resource,(DE-588)1156756502
60007 L $$aClairaut$$d1716-1732$$cBruder von Alexis Claude Clairaut$$2resource,
60007 L $$aCnoopius$$2resource,
60007 L $$aColleoni$$cContessa$$2resource,
60007 L $$aDaine$$2resource,(DE-588)100741258
60007 L $$aDietrich$$cMechaniker und Goldschmied in Basel$$2resource,(DE-588)1156360374
60007 L $$aEscher$$2resource,
60007 L $$aGando$$cVermittler einer Sendung$$2resource,
60007 L $$aGentilhomme Anglois$$cSchüler von Abraham de Moivre in London$$2resource,
60007 L $$aGiovanni$$2resource,
60007 L $$aGotha$$cHerzog von$$2resource,
60007 L $$aHorner$$cSekretär des Chevalier Johann Heinrich Schaub$$2resource,
60007 L $$aHummel$$2resource,
60007 L $$aJallabert$$cMlle$$2resource,
60007 L $$aKameke$$cSchwester von Alexander Graf Golovkin$$2resource,(DE-588)1075862159
60007 L $$aMassi$$cUhrmacher in Paris$$2resource,
60007 L $$aMay$$2resource,
60007 L $$aMeyer$$cBruder eines Freundes von Johannes Scheuchzer$$2resource,
60007 L $$aNeuhaus$$cGymnasialprofessor in Hamm$$2resource,
60007 L $$aNoiron$$2resource,
60007 L $$aO'Kelly$$cPater$$2resource,
60007 L $$aOrtmann$$2resource,
60007 L $$aPeter$$cDiener von Jakob Hermann und Nikolaus I Bernoulli$$2resource,
60007 L $$aPusterla$$2resource,
60007 L $$aRiedesel-von Borck$$cSchwester von Eleonore Maupertuis-von Borck$$2resource,(DE-588)1157037518
60007 L $$aRisold$$cFreund von Niklaus I Bernoulli$$2resource,
60007 L $$aSaint-Ellier$$cBruder von Pierre Louis Moreau de Maupertuis$$d?-1754$$2resource,
60007 L $$aSerrurier$$cProfessor in Utrecht$$2resource,(DE-588)1041602804
60007 L $$aSmart$$cVerfasser von Sterblichkeitstabellen$$2resource,
60007 L $$aThun$$cBaron von$$2resource,
60007 L $$aTron$$cfranz. Gesandter in England$$2resource,
60007 L $$aUrfé$$cMarquise d'$$2resource,
60007 L $$aVarenne de Béost$$2resource,
60007 L $$aWerdmüller$$2resource,
"60007 L $$aWest$$cEngländer, der 1719 in Venedig ist$$2resource",
60007 L $$aWestenapel$$2resource,
60007 L $$aWettstein$$cVetter von Johann Caspar Wettstein$$2resource,
60007 L $$aWilhelm Karl Heinrich Friso$$cPrinz von Oranien$$d1711-1751$$2resource,(DE-588)119357585
60007 L $$aZörnli$$2resource,
"60017 L $$aAepinus, Franz Ulrich Theodor$$d1724-1802$$2resource",(DE-588)100006132
"60017 L $$aAguesseau, Henri François d'$$d1668-1751$$2resource",(DE-588)118895362
"60017 L $$aAndrié, d'$$cBaron$$2resource",
"60017 L $$aAnisson, Jean$$d1642-1721$$2resource",(DE-588)129466697
"60017 L $$aBeaufort, de$$cAcadémicien$$d?-1728$$2resource",
"60017 L $$aBeauteville, Jean Louis du Buisson de$$d1708-1776$$2resource",
"60017 L $$aBelle Isle, Charles Louis Auguste Fonquet$$cduc de$$d1684-1761$$2resource",(DE-588)118655159
"60017 L $$aBergh, Johannes van den$$d1664-1755$$2resource",(DE-588)1153512491
"60017 L $$aBernard, Jacques$$d1658-1718$$2resource",(DE-588)131366858
"60017 L $$aBertrand, Elie$$d1713-1797$$2resource",(DE-588)132748827
"60017 L $$aBézout, Etienne$$d1730-1783$$2resource",(DE-588)117590193
"60017 L $$aBirr, Anton$$d1693-1762$$2resource",
"60017 L $$aBochat, Charles Guillaume Loys de$$d1695-1753$$2resource",(DE-588)1050421884
"60017 L $$aBoileau-Despréaux, Nicolas$$d1656-1711$$2resource",(DE-588)118512986
"60017 L $$aBrander, Georg Friedrich$$d1713-1783$$2resource",(DE-588)118673149
"60017 L $$aBrandmüller, Johann$$d1678-1741$$2resource",(DE-588)1037542061
"60017 L $$aBruizet, Jean Marie$$cBuchhändler in Lyon$$2resource",
"60017 L $$aBuonmattei, Benedetto$$d1581-1643$$2resource",(DE-588)120752840
"60017 L $$aBurckhardt, Hieronymus$$d1680-1737$$2resource",(DE-588)1089446802
"60017 L $$aButini, Jean Antoine$$d1723-1810$$2resource",(DE-588)100066151
"60017 L $$aCervi, Joseph$$d1663-1748$$2resource",
"60017 L $$aChaulnes, Michel Ferdinand d'Albert d'Ailly$$cDuc de$$d1714-1769$$2resource",(DE-588)117726419
"60017 L $$aChrist, Jakob$$2resource",
"60017 L $$aCowper, William$$d1666-1709$$2resource",(DE-588)118670379
"60017 L $$aDu Hamel, Jean Baptiste$$d1624-1706$$2resource",(DE-588)118064584
"60017 L $$aDuhalde, Jean Baptiste$$d1674-1743$$2resource",(DE-588)104363665
"60017 L $$aElsner, Jakob$$d1692-1750$$2resource",(DE-588)130449903
"60017 L $$aEuler, Paul$$d1670-1745$$2resource",(DE-588)134148347
"60017 L $$aFalkeysen, Theodor I$$d1686-1762$$2resource",(DE-588)1089804180
"60017 L $$aFranklin, Benjamin$$d1706-1790$$2resource",(DE-588)118534912
"60017 L $$aFriedrich, Prinz von Preussen$$d1744-1797$$2resource",(DE-588)11869362X
"60017 L $$aGiacometti, Jacopo$$d1663-1737$$2resource",
"60017 L $$aGordon, Johannes$$2resource",
"60017 L $$aGrimani, Pietro$$2resource",
"60017 L $$aGrimm, Frédéric Melchior$$cBaron$$d1723-1807$$2resource",(DE-588)118697765
"60017 L $$aGroningius, Johann$$dca. 1670-1721$$2resource",(DNB)120597519
"60017 L $$aGros, Emanuel$$d1681-1742$$2resource",
"60017 L $$aHermann, German$$d1686-1771$$2resource",
"60017 L $$aHis, Pierre$$cBankier in Hamburg$$d1692-1760$$2resource",(DE-588)138716277
"60017 L $$aHoffmann, Johann Jakob$$d1666-1733$$2resource",
"60017 L $$aHuber, Johann Jakob$$d1662-1717$$2resource",(DE-588)1089801718
"60017 L $$aHyam, Josua$$2resource",
"60017 L $$aIselin-Birr, Maria Salome$$2resource",
"60017 L $$aJamineau, Claude$$d1664-1727$$2resource",
"60017 L $$aJeanneret, Samuel Rudolf$$2resource",
"60017 L $$aKrafft, Georg Wolfgang$$d1701-1754$$2resource",(DE-588)116356642
"60017 L $$aKunckel von Löwenstjern, Johann$$dca. 1638-1703$$2resource",(DE-588)11872536X
"60017 L $$aLa Faye, Jean Lériget de$$d1671-1718$$2resource",(DE-588)130306584
"60017 L $$aLavater, Hans Heinrich$$d1697-1727$$2resource",
"60017 L $$aLe Hoc, Louis Pierre$$d?-1769$$2resource",(DE-588)1139979485
"60017 L $$aLefèvre, Tannegui$$d1658-1717$$2resource",
"60017 L $$aLinguet, Simon Nicolas Henri$$d1736-1794$$2resource",(DE-588)11872844X
"60017 L $$aLouvois, Camille le Tellier de$$cAbbé$$d1675-1718$$2resource",
"60017 L $$aLowitz, Georg Moritz$$d1722-1774$$2resource",(DE-588)117251763
"60017 L $$aMacquer, Pierre Joseph$$d1718-1784$$2resource",(DE-588)119097303
"60017 L $$aMarggraf, Andreas Sigismund$$d1709-1782$$2resource",(DE-588)117544906
"60017 L $$aMarmontel, Jean François$$d1723-1799$$2resource",(DE-588)118578073
"60017 L $$aMayer, Christian$$d1719-1783$$2resource",(DE-588)117542644
"60017 L $$aMenschikoff, Alexander Danilowitsch$$cFürst$$d1673-1729$$2resource",(DE-588)1050550099
"60017 L $$aMocenigo, Alvise$$bII.$$cDoge von Venedig$$d1628-1709$$2resource",
"60017 L $$aMocenigo, Antonio$$d1672-1763$$2resource",
"60017 L $$aMudge, Thomas$$d1715-1794$$2resource",(DE-588)117604526
"60017 L $$aMüller, Emanuel$$cBasler Ratsherr$$d1682-1757$$2resource",
"60017 L $$aMüller, Johann Heinrich$$d1671-1731$$2resource",(DE-588)104158255
"60017 L $$aMuralt, Ludwig von$$d1716-1789$$2resource",
"60017 L $$aMuralt, von$$2resource",
"60017 L $$aNoailles, Adrien Maurice de$$d1678-1766$$2resource",(DE-588)118786334
"60017 L $$aOsterwald, Jean Rodolphe$$d1687-1763$$2resource",(DE-588)104243236
"60017 L $$aPerret, Manon$$2resource",
"60017 L $$aPompignan, Jean Jacques le Franc$$cMarquis de$$d1709-1784$$2resource",(DE-588)118877380
"60017 L $$aRaillard, Lucas$$d1726-1752$$2resource",
"60017 L $$aRamspeck, Jakob Christoph$$d1685-1767$$2resource",(DE-588)115343380X
"60017 L $$aRippel, Niklaus$$d1674-1755$$2resource",(DE-588)1143548345
"60017 L $$aRisler, Jakob$$dca. 1730-1770$$2resource",(DE-588)1051474922
"60017 L $$aRouelle, Guillaume François$$d1703-1770$$2resource",(DE-588)117596973
"60017 L $$aRouillé de Meslay, de$$d?-1715$$2resource",
"60017 L $$aRouillé, Antoine Louis$$d1689-1761$$2resource",(DE-588)11666407X
"60017 L $$aRuzzini, Carlo$$2resource",(DE-588)1089924410
"60017 L $$aScherz, Johann Georg$$d1678-1754$$2resource",(DE-588)117222267
"60017 L $$aScheuchzer, Hans Jakob$$d1699-1734$$2resource",
"60017 L $$aSchulenburg, Matthias Johann, Graf von der$$d1661-1747$$2resource",(DE-588)118642286
"60017 L $$aSolignac, Pierre Joseph de la Pimpie$$cChevalier de$$d1687-1773$$2resource",(DE-588)100273327
"60017 L $$aSpleiss, Thomas$$d1705-1775$$2resource",(DE-588)138483922
"60017 L $$aSt. Florentin, Louis Phélipeaux$$ccomte de, duc de la Vrillière$$d1705-1777$$2resource",(DE-588)116759720
"60017 L $$aStevinus, Simon$$d1548-1620$$2resource",(DE-588)11875372X
"60017 L $$aThurneysen, Etienne$$d1715-1763$$2resource",(DE-588)1069604690
"60017 L $$aTournefort, Joseph Pitton de$$d1656-1708$$2resource",(DE-588)117628905
"60017 L $$aTournières, Robert Levrac$$d1668-1752$$2resource",(DE-588)124016022
"60017 L $$aTrionfetti, Lelio$$d1647-1722$$2resource",(DE-588)1127891820
"60017 L $$aTurretin, Mlles$$2resource",
"60017 L $$aVaucanson, Jacques de$$d1709-1782$$2resource",(DE-588)119326701
"60017 L $$aVenhuysen, Petrus à$$2resource",
"60017 L $$aVernet, Jacques$$d1698-1789$$2resource",(DE-588)119259028
"60017 L $$aVincens, Paul de$$d?-1754$$2resource",
"60017 L $$aVitry, Edouard$$dca. 1670-ca. 1730$$2resource",
"60017 L $$aWaser, Johann Heinrich$$d1716-1763$$2resource",
"60017 L $$aWettstein, Johann Heinrich$$d1649-1726$$2resource",(DE-588)117327727
"60017 L $$aWettstein, Johann Rudolf$$d1663-1737$$2resource",(DE-588)1055606939
"60017 L $$aWolf, Johann Christian$$d1679-1764$$2resource",
60037 L $$aBavier$$cAngestellter der Familie Werdmüller$$2resource,
61027 L $$aWerthemann & Huber$$gBasel$$2resource,
"7001  L $$aBernoulli, Nicolaus$$d1687-1759$$bI$$eSchreiber/Scriptorium$$4scr",(DE-588)119166895
"7001  L $$aFardella, Michelangelo$$d1650-1718$$eAdressat$$4rcp",(DE-588)119291967
"7001  L $$aFouchy, Jean Paul Grandjean de$$d1707-1788$$eAdressat$$4rcp",(DE-588)116821833
"7001  L $$aKrafft, Georg Wolfgang$$d1701-1754$$eAdressat$$4rcp",(DE-588)116356642
"7001  L $$aLa Roque, Jean Paul de$$d1661-1745$$eAdressat$$4rcp",(DE-588)132984245
"7001  L $$aLambert, Johann Heinrich$$d1728-1777$$eAdressat$$4rcp",(DE-588)118568876
"7001  L $$aLesage, Georges Louis$$d1724-1803$$eAdressat$$4rcp",(DE-588)116948078
"7001  L $$aSprüngli, Friedrich Ludwig$$eAdressat$$4rcp",
"7001  L $$aWolff, Christian$$d1679-1754$$eAdressat$$4rcp",(DE-588)118634771
"7001  L $$aZendrini, Bernardino$$eAdressat$$4rcp",(DE-588)117596027
1000  L $$aKiechel$$eAutor$$4aut,
1000  L $$aTribolet-Hardy$$eAutor$$4aut,
"1001  L $$aAurès, d'$$eAutor$$4aut",
"1001  L $$aBernoulli, Marie Sara$$eAutor$$4aut",
"1001  L $$aBibiena, Jean Galli de$$d1709-1779$$eAutor$$4aut",(DE-588)100797067
"1001  L $$aBöckmann, Johann Lorenz$$d1741-1802$$eAutor$$4aut",(DE-588)116217189
"1001  L $$aBourdelin, Louis-Claude$$d1695-1777$$eAutor$$4aut",(DE-588)139925767
"1001  L $$aBraun, Johannes$$d1628-1708$$eAutor$$4aut",(DE-588)130109363
"1001  L $$aCastanier d'Auriac - de Lamoignon, Marie Louise$$eAutor$$4aut",
"1001  L $$aClavel de Ropraz - de Bardonenche, Lucrèce$$eAutor$$4aut",
"1001  L $$aClüver, Detlev$$d1645-1708$$eAutor$$4aut",(DE-588)128386312
"1001  L $$aEuler, Charlotte$$eAutor$$4aut",
"1001  L $$aFauré, J.P. de$$eAutor$$4aut",
"1001  L $$aGentils de Langalerie, Frédéric Philippe Alexandre de$$eAutor$$4aut",
"1001  L $$aGentils de Langalerie, Suzanne Angélique Alexandrine de$$eAutor$$4aut",
"1001  L $$aGrandi, Guido$$d1671-1742$$eAutor$$4aut",(DE-588)118937669
"1001  L $$aNewton, Isaac$$d1643-1727$$eAutor$$4aut",(DE-588)118587544
"1001  L $$aOlivier, Louis Rodolphe d'$$eAutor$$4aut",
"1001  L $$aPortaz-Lemaire, Anne Susanne$$eAutor$$4aut",
"1001  L $$aServières, de$$eAutor$$4aut",
"1001  L $$aTextor, Johann Nicolaus$$d1695-1765$$eAutor$$4aut",(DE-588)117296341
"1001  L $$aTronchin, Théodore$$d1709-1781$$eAutor$$4aut",(DE-588)117636703
"1001  L $$aValltravers, Rodolphe de$$eAutor$$4aut",(DE-588)1059124408
60007 L $$aAmelon$$2resource,
60007 L $$aAnselme$$cChevalier d'$$2resource,
60007 L $$aAumont$$cDuc d'$$2resource,
60007 L $$aBarillot$$2resource,
60007 L $$aBasler$$2resource,
60007 L $$aBattier$$cVetter des Johann Christoph Battier$$2resource,
60007 L $$aBauer$$2resource,
"60007 L $$aBeauvau$$cChevalier, Bruder von Charles Juste Beauvau$$2resource",
60007 L $$aBeckel$$2resource,
"60007 L $$aBelfort$$cGraf, Scharlatan$$2resource",
60007 L $$aBesner$$2resource,
60007 L $$aBirr$$cOnkel von Jakob Christoph Iselin$$2resource,
60007 L $$aBonne$$cMarquise de$$d?-1730$$2resource,(DE-588)1152043242
60007 L $$aBringolf$$2resource,
60007 L $$aCanivet$$cVerfertiger von Reisszeugen in Paris$$2resource,
"60007 L $$aCastanier d'Auriac, Guillaume$$d1702-1765$$2resource",
60007 L $$aCaze$$2resource,
60007 L $$aChapuis$$cDrucker in Lausanne$$2resource,
60007 L $$aCivile$$cMme de$$2resource,
60007 L $$aCottin$$cBanquier de Paris$$2resource,
60007 L $$aCromwell$$cGouverneur$$2resource,
60007 L $$aCzerkoski$$cFürst$$d?-1742$$2resource,
60007 L $$aDe Beyer$$caus Basel$$2resource,
60007 L $$aDesaint$$cVerleger in Paris$$2resource,
60007 L $$aDeucher$$2resource,
60007 L $$aDietrich$$cWitwe von Johannes Dietrich$$2resource,(DE-588)1156753813
60007 L $$aDiscipulus$$cSchüler von Nicolaus I Bernoulli in Bern$$2resource,
60007 L $$aDollfuss$$cNeffe von Johann II Bernoulli$$2resource,
60007 L $$aDollfuss$$cVater von Johannes Dollfuss$$2resource,
60007 L $$aDorbais$$cabbé$$2resource,
60007 L $$aDu Châtelet-Lomont$$cComte$$d?-1793$$2resource,(DE-588)124188699
60007 L $$aDupré$$2resource,
60007 L $$aEglinger$$2resource,
60007 L $$aElisabet$$2resource,
60007 L $$aElisabeth Charlotte$$cDuchesse d'Orléans$$d1652-1722$$2resource,(DE-588)118529935
60007 L $$aEpinai$$cMme d'$$2resource,
60007 L $$aEtienne$$cBuchhändler in Paris$$2resource,
60007 L $$aFattet$$2resource,
60007 L $$aFeierabend$$cMlle$$2resource,
60007 L $$aFerdinand$$cHerzog zu Braunschweig und Lüneburg$$d1721-1792$$2resource,(DE-588)119007754
60007 L $$aFerdinand$$cPrinz von Preussen$$d1730-1813$$2resource,(DE-588)117505471
60007 L $$aFritsch$$cBuchhändler in Bern$$2resource,
60007 L $$aGolovkin$$cComtesse$$2resource,(DE-588)1157043917
60007 L $$aGraffenried$$2resource,
60007 L $$aGrassi$$cabbé$$2resource,
"60007 L $$aGuisnée$$cIngénieur du roi, Mitglied der Pariser Akademie$$d?-1718$$2resource",(DE-588)105511176X
60007 L $$aHappius$$2resource,
60007 L $$aHarsch$$cSohn von Ferdinand Amadeus Harsch$$2resource,
60007 L $$aHeidegger$$cBuchhändler$$2resource,
60007 L $$aHenschius$$caus Leipzig$$2resource,
60007 L $$aHess$$caus Basel$$2resource,
60007 L $$aHochberg$$2resource,
60007 L $$aJames$$2resource,
60007 L $$aJoachim$$cArzt in Strassburg$$2resource,
60007 L $$aJordan$$cMlle$$2resource,
60007 L $$aKarl Friedrich$$cMarkgraf von Baden-Durlach$$d1728-1811$$2resource,(DE-588)118560166
60007 L $$aKeller$$2resource,
60007 L $$aKirkpatrick$$2resource,
60007 L $$aKönig$$2resource,
60007 L $$aKönig$$cSohn von Hans Georg König$$2resource,
60007 L $$aKraut$$caus Genf$$2resource,
60007 L $$aLauredanus$$cvenezianischer Edelmann$$2resource,
60007 L $$aLavater$$2resource,
60007 L $$aLe Mercier$$cBuchhändler in Paris$$2resource,
"60007 L $$aLect, Esther-Elisabeth$$cMarquise de Bonne$$d1651-1730$$2resource",(DE-588)1152043242
60007 L $$aLeopold$$2resource,
60007 L $$aLindenmeyer$$2resource,
"60007 L $$aMascita$$cLehrer von Emanuel Bernoulli-Geymüller, Sohn von Johann II Bernoulli$$2resource",
60007 L $$aMauclerc$$2resource,
"60007 L $$aMégard$$caus Coppet, Erbauer von Teleskopen$$2resource",
60007 L $$aMérande$$cBuchhändler in Avignon$$2resource,
60007 L $$aMichelet$$2resource,
60007 L $$aMirouard$$2resource,
60007 L $$aMonpeyrou$$2resource,
60007 L $$aOnsembray$$cComtesse de$$2resource,
60007 L $$aOostbroek$$cAdvokat in Groningen$$2resource,
60007 L $$aPerret$$2resource,
60007 L $$aPestalozza$$2resource,
60007 L $$aPfautz$$2resource,
60007 L $$aPlanta$$cDoktor aus Samaden$$2resource,
60007 L $$aPlanta$$cKaufmann in Venedig$$2resource,
60007 L $$aPlautus$$d-184 v. Chr.$$2resource,(DE-588)118594974
